test_id	gene_id	gene	locus	sample_1	value_1
XLOC_031466	XLOC_031466	RNU5E-8P	3:115528640-117716439	Benign	0
XLOC_031467	XLOC_031467	RP11-768G7.1	3:115528640-117716439	Benign	0
XLOC_031468	XLOC_031468	RP11-768G7.2	3:115528640-117716439	Benign	0
XLOC_031469	XLOC_031469	RP11-384F7.1	3:117723665-118276515	Benign	0
XLOC_031470	XLOC_031470	IGSF11	3:118619403-118864915	Benign	0
XLOC_031471	XLOC_031471	B4GALT4	3:118930578-119009513	Benign	25.9233
XLOC_031472	XLOC_031472	ARHGAP31-AS1	3:119013219-119139561	Benign	0
XLOC_031473	XLOC_031473	U6	3:119013219-119139561	Benign	0
XLOC_031474	XLOC_031474	TMEM39A	3:119148346-119187677	Benign	0
XLOC_031475	XLOC_031475	CD80	3:119217378-119278449	Benign	0
XLOC_031476	XLOC_031476	RP11-190C22.1	3:119354372-119354997	Benign	0.501562
XLOC_031477	XLOC_031477	COX17,POPDC2	3:119355303-119396301	Benign	0
XLOC_031478	XLOC_031478	RP11-169N13.4	3:119421868-119485949	Benign	0
XLOC_031479	XLOC_031479	GSK3B	3:119540169-119813264	Benign	4.01428
XLOC_031480	XLOC_031480	AC092910.2	3:119813741-119855630	Benign	0.990731
XLOC_031481	XLOC_031481	GPR156	3:119883491-120003941	Benign	0
XLOC_031482	XLOC_031482	LRRC58	3:120043355-120068186	Benign	0.197762
XLOC_031483	XLOC_031483	FSTL1	3:120111139-120170100	Benign	1.10392
XLOC_031484	XLOC_031484	RP11-359H3.4	3:120203017-120203374	Benign	0
XLOC_031485	XLOC_031485	AC126182.1	3:120262891-120263292	Benign	0
XLOC_031486	XLOC_031486	HGD	3:120347019-120401418	Benign	0
XLOC_031487	XLOC_031487	RABL3	3:120405527-120501916	Benign	0
XLOC_031488	XLOC_031488	AC117472.2	3:120405527-120501916	Benign	0
XLOC_031489	XLOC_031489	RP11-500K19.1	3:120552286-120555207	Benign	0
XLOC_031490	XLOC_031490	POLQ	3:121150277-121265488	Benign	0.830683
XLOC_031491	XLOC_031491	HCLS1	3:121350245-121379774	Benign	26.0891
XLOC_031492	XLOC_031492	AC133750.1	3:121350245-121379774	Benign	0
XLOC_031493	XLOC_031493	U4	3:121350245-121379774	Benign	0
XLOC_031494	XLOC_031494	GOLGB1	3:121382045-121468602	Benign	2.30284
XLOC_031495	XLOC_031495	IQCB1	3:121488609-121553926	Benign	1.61333
XLOC_031496	XLOC_031496	ILDR1	3:121706169-121741051	Benign	0.820785
XLOC_031497	XLOC_031497	Y_RNA	3:121744041-121744151	Benign	0
XLOC_031498	XLOC_031498	CCDC58	3:122078437-122102078	Benign	0
XLOC_031499	XLOC_031499	WDR5B	3:122103022-122134882	Benign	0
XLOC_031500	XLOC_031500	RP11-299J3.6	3:122135728-122135859	Benign	0
XLOC_031501	XLOC_031501	KPNA1	3:122140795-122233792	Benign	2.04338
XLOC_031502	XLOC_031502	PARP9	3:122246805-122294050	Benign	6.47321
XLOC_031503	XLOC_031503	HSPBAP1	3:122458845-122512671	Benign	0
XLOC_031504	XLOC_031504	SEMA5B	3:122628040-122747452	Benign	0
XLOC_031505	XLOC_031505	AC078794.1	3:122628040-122747452	Benign	0
XLOC_031506	XLOC_031506	ADCY5	3:123001142-123168605	Benign	12.5096
XLOC_031507	XLOC_031507	PTPLB	3:123209666-123304032	Benign	5.66993
XLOC_031508	XLOC_031508	MYLK	3:123304388-123603178	Benign	9.64699
XLOC_031509	XLOC_031509	CCDC14	3:123616151-123680564	Benign	15.4529
XLOC_031510	XLOC_031510	ROPN1	3:123687367-123711025	Benign	0
XLOC_031511	XLOC_031511	AC117401.1	3:123780840-123780931	Benign	0
XLOC_031512	XLOC_031512	RP11-521J5.1	3:123798869-124440036	Benign	0
XLOC_031513	XLOC_031513	RP11-71H17.1	3:124449212-124464040	Benign	0
XLOC_031514	XLOC_031514	ITGB5	3:124480794-124606674	Benign	0
XLOC_031515	XLOC_031515	ENO1P3	3:124480794-124606674	Benign	0
XLOC_031516	XLOC_031516	MUC13	3:124624288-124672663	Benign	34.3135
XLOC_031517	XLOC_031517	HEG1	3:124684553-124774880	Benign	15.6309
XLOC_031518	XLOC_031518	5S_rRNA	3:124777147-124777282	Benign	0
XLOC_031519	XLOC_031519	SLC12A8,U6,ZNF148	3:124801479-125094198	Benign	18.9639
XLOC_031520	XLOC_031520	RP11-775J23.2	3:124801479-125094198	Benign	0
XLOC_031521	XLOC_031521	SNX4	3:125165494-125239041	Benign	0
XLOC_031522	XLOC_031522	Y_RNA	3:125247087-125247193	Benign	0
XLOC_031523	XLOC_031523	OSBPL11	3:125247701-125313934	Benign	0
XLOC_031524	XLOC_031524	RP11-379B18.1	3:125506730-125506989	Benign	6.8634
XLOC_031525	XLOC_031525	MIR548I1	3:125509246-125509395	Benign	0
XLOC_031526	XLOC_031526	RP11-379B18.3	3:125534924-125535129	Benign	0
XLOC_031527	XLOC_031527	AC092902.1	3:125551271-125551371	Benign	0
XLOC_031528	XLOC_031528	RP11-379B18.5	3:125567065-125629115	Benign	0
XLOC_031529	XLOC_031529	RP11-666A20.4	3:125567065-125629115	Benign	0
XLOC_031530	XLOC_031530	ALG1L	3:125635462-125655882	Benign	0
XLOC_031531	XLOC_031531	SLC41A3	3:125725197-125820404	Benign	4.03231
XLOC_031532	XLOC_031532	ALDH1L1	3:125822411-125929012	Benign	0.788165
XLOC_031533	XLOC_031533	U1	3:125822411-125929012	Benign	1.24255
XLOC_031534	XLOC_031534	RP11-71E19.2	3:125985638-126012867	Benign	0
XLOC_031535	XLOC_031535	KLF15	3:126061477-126076285	Benign	0.535317
XLOC_031536	XLOC_031536	RP11-71E19.5	3:126111874-126113694	Benign	0
XLOC_031537	XLOC_031537	ZXDC	3:126156443-126194762	Benign	2.67454
XLOC_031538	XLOC_031538	UROC1	3:126200123-126236616	Benign	0
XLOC_031539	XLOC_031539	C3orf22	3:126243125-126277808	Benign	0
XLOC_031540	XLOC_031540	5S_rRNA	3:126283407-126283521	Benign	0
XLOC_031541	XLOC_031541	TXNRD3	3:126290621-126373998	Benign	0
XLOC_031542	XLOC_031542	RP11-605F14.2	3:126390948-126392066	Benign	0
XLOC_031543	XLOC_031543	RCC2P4	3:126423062-126679249	Benign	0
XLOC_031544	XLOC_031544	Y_RNA	3:126921214-126921316	Benign	0
XLOC_031545	XLOC_031545	RP11-305F5.2	3:126940036-126940724	Benign	0
XLOC_031546	XLOC_031546	U6	3:126959810-126959917	Benign	0
XLOC_031547	XLOC_031547	RP11-88I21.1	3:127002923-127003524	Benign	0
XLOC_031548	XLOC_031548	RP11-88I21.2	3:127041149-127109513	Benign	0
XLOC_031549	XLOC_031549	RP11-59J16.1	3:127199532-127255655	Benign	0
XLOC_031550	XLOC_031550	TPRA1	3:127291911-127341276	Benign	0
XLOC_031551	XLOC_031551	MGLL	3:127407908-127558019	Benign	12.5976
XLOC_031552	XLOC_031552	RUVBL1	3:127770483-128127485	Benign	7.49353
XLOC_031553	XLOC_031553	U2	3:127770483-128127485	Benign	15.4401
XLOC_031554	XLOC_031554	U6	3:127770483-128127485	Benign	0
XLOC_031555	XLOC_031555	DNAJB8	3:128181281-128191160	Benign	0
XLOC_031556	XLOC_031556	GATA2	3:128198269-128221191	Benign	0
XLOC_031557	XLOC_031557	C3orf27	3:128290842-128294929	Benign	0.541634
XLOC_031558	XLOC_031558	RPN1	3:128338816-128399918	Benign	29.3562
XLOC_031559	XLOC_031559	AC079945.1	3:128338816-128399918	Benign	0
XLOC_031560	XLOC_031560	POU5F1P6	3:128338816-128399918	Benign	0
XLOC_031561	XLOC_031561	SNORA24	3:128433413-128433548	Benign	0
XLOC_031562	XLOC_031562	MARK2P8	3:128444964-128533639	Benign	0
XLOC_031563	XLOC_031563	FTH1P4	3:128444964-128533639	Benign	10.5661
XLOC_031564	XLOC_031564	RPS15AP16	3:128444964-128533639	Benign	0
XLOC_031565	XLOC_031565	RAB7A	3:128444964-128533639	Benign	0
XLOC_031566	XLOC_031566	RAB7A	3:128444964-128533639	Benign	0
XLOC_031567	XLOC_031567	RP11-221E20.5	3:128562406-128563247	Benign	0
XLOC_031568	XLOC_031568	RP11-221E20.4	3:128567515-128568242	Benign	0
XLOC_031569	XLOC_031569	MARK2P6	3:128570954-128571851	Benign	0
XLOC_031570	XLOC_031570	RP11-723O4.2	3:128580155-128590383	Benign	0
XLOC_031571	XLOC_031571	KIAA1257,RP11-723O4.6	3:128598438-128759585	Benign	0
XLOC_031572	XLOC_031572	AC112484.1	3:128598438-128759585	Benign	0
XLOC_031573	XLOC_031573	RP11-723O4.8	3:128598438-128759585	Benign	0
XLOC_031574	XLOC_031574	ISY1,RAB43	3:128806411-128880136	Benign	6.96949
XLOC_031575	XLOC_031575	CNBP	3:128888326-128902765	Benign	23.7395
XLOC_031576	XLOC_031576	RPS27P12	3:128936935-128937193	Benign	0
XLOC_031577	XLOC_031577	H1FX	3:129033614-129045068	Benign	7.7173
XLOC_031578	XLOC_031578	RP13-685P2.4	3:129033614-129045068	Benign	0
XLOC_031579	XLOC_031579	RPL32P3	3:129100140-129118498	Benign	0.278544
XLOC_031580	XLOC_031580	SNORA7B	3:129100140-129118498	Benign	157.956
XLOC_031581	XLOC_031581	C3orf25	3:129120163-129147494	Benign	0
XLOC_031582	XLOC_031582	MBD4	3:129149786-129158878	Benign	0.749199
XLOC_031583	XLOC_031583	PLXND1	3:129274017-129325661	Benign	11.05
XLOC_031584	XLOC_031584	RP11-263I1.1	3:129350861-129351335	Benign	0
XLOC_031585	XLOC_031585	TMCC1	3:129366634-129612419	Benign	13.8947
XLOC_031586	XLOC_031586	AC083799.1	3:129366634-129612419	Benign	2.83543
XLOC_031587	XLOC_031587	RP11-93K22.6	3:129672947-129688137	Benign	0
XLOC_031588	XLOC_031588	RP11-93K22.7	3:129732024-129732384	Benign	0
XLOC_031589	XLOC_031589	RP11-93K22.8	3:129740395-129741363	Benign	0
XLOC_031590	XLOC_031590	RP11-93K22.10	3:129753395-129754382	Benign	0
XLOC_031591	XLOC_031591	RP11-77P16.3	3:129774566-129774763	Benign	0
XLOC_031592	XLOC_031592	RP11-93K22.13	3:129800673-129838359	Benign	0
XLOC_031593	XLOC_031593	FAM86HP	3:129800673-129838359	Benign	0
XLOC_031594	XLOC_031594	RP11-93K22.9	3:129886632-129886873	Benign	0
XLOC_031595	XLOC_031595	AC093004.1	3:130064358-130203688	Benign	0
XLOC_031596	XLOC_031596	PIK3R4	3:130397778-130465673	Benign	0.298456
XLOC_031597	XLOC_031597	7SK	3:130530611-130530939	Benign	0
XLOC_031598	XLOC_031598	RP11-39E3.3	3:130569438-131100319	Benign	0
XLOC_031599	XLOC_031599	Y_RNA	3:130569438-131100319	Benign	0
XLOC_031600	XLOC_031600	RP11-39E3.4	3:130569438-131100319	Benign	0
XLOC_031601	XLOC_031601	RP11-39E3.5	3:130569438-131100319	Benign	0
XLOC_031602	XLOC_031602	ASTE1	3:130569438-131100319	Benign	2.95666
XLOC_031603	XLOC_031603	RP11-265F19.1	3:130569438-131100319	Benign	0
XLOC_031604	XLOC_031604	U6	3:130569438-131100319	Benign	0
XLOC_031605	XLOC_031605	AC121332.1	3:130569438-131100319	Benign	0
XLOC_031606	XLOC_031606	RP11-933H2.4	3:130569438-131100319	Benign	0
XLOC_031607	XLOC_031607	AC107027.1	3:131136687-131136846	Benign	0
XLOC_031608	XLOC_031608	MRPL3	3:131181067-131221827	Benign	1.42997
XLOC_031609	XLOC_031609	SNORA58	3:131181067-131221827	Benign	106.873
XLOC_031610	XLOC_031610	CPNE4	3:131252398-132004254	Benign	1.54177
XLOC_031611	XLOC_031611	RP11-517B11.6	3:131252398-132004254	Benign	39.6478
XLOC_031612	XLOC_031612	RP11-250B16.1	3:131252398-132004254	Benign	0
XLOC_031613	XLOC_031613	ACAD11,NPHP3	3:132276981-132593067	Benign	12.2488
XLOC_031614	XLOC_031614	RP11-469L4.1	3:132733847-132755896	Benign	0
XLOC_031615	XLOC_031615	RP11-402L6.1	3:132757234-133116636	Benign	0
XLOC_031616	XLOC_031616	RP11-91K8.1	3:133118838-133194066	Benign	0
XLOC_031617	XLOC_031617	AC022296.1	3:133204694-133204778	Benign	0
XLOC_031618	XLOC_031618	RP11-91K8.2	3:133264914-133265116	Benign	0
XLOC_031619	XLOC_031619	TOPBP1	3:133317018-133380737	Benign	1.79662
XLOC_031620	XLOC_031620	5S_rRNA	3:133380841-133497850	Benign	0
XLOC_031621	XLOC_031621	RAB6B	3:133502876-133614680	Benign	4.30721
XLOC_031622	XLOC_031622	C3orf36	3:133646991-133648656	Benign	0
XLOC_031623	XLOC_031623	SLCO2A1	3:133651539-133771028	Benign	1.93965
XLOC_031624	XLOC_031624	RP11-202A13.1	3:133774099-133776492	Benign	0
XLOC_031625	XLOC_031625	RP11-202A13.2,RYK	3:133784146-133969689	Benign	2.84384
XLOC_031626	XLOC_031626	AMOTL2,RPL39P5	3:134070693-134094321	Benign	0.501496
XLOC_031627	XLOC_031627	ANAPC13	3:134196547-134293859	Benign	2.50511
XLOC_031628	XLOC_031628	RP11-445J14.1	3:134196547-134293859	Benign	0
XLOC_031629	XLOC_031629	KY	3:134316642-134979309	Benign	3.0464
XLOC_031630	XLOC_031630	U6	3:134316642-134979309	Benign	0
XLOC_031631	XLOC_031631	5S_rRNA	3:134316642-134979309	Benign	0
XLOC_031632	XLOC_031632	RP11-657O9.1	3:135074908-135158730	Benign	0
XLOC_031633	XLOC_031633	U8	3:135518535-135518622	Benign	0
XLOC_031634	XLOC_031634	RP11-305O4.1	3:135678116-135678432	Benign	0
XLOC_031635	XLOC_031635	MSL2	3:135867763-135916083	Benign	1.74599
XLOC_031636	XLOC_031636	RP11-463H24.1	3:135924381-135924757	Benign	0
XLOC_031637	XLOC_031637	STAG1	3:135969147-136471220	Benign	6.99682
XLOC_031638	XLOC_031638	U6	3:135969147-136471220	Benign	0
XLOC_031639	XLOC_031639	U6	3:135969147-136471220	Benign	0
XLOC_031640	XLOC_031640	RP11-102M11.1	3:135969147-136471220	Benign	2.35326
XLOC_031641	XLOC_031641	RP11-731C17.1	3:136527392-136528465	Benign	0
XLOC_031642	XLOC_031642	RP11-85F14.5	3:136537488-136580896	Benign	2.57388
XLOC_031643	XLOC_031643	RP11-85F14.1	3:136581049-136729927	Benign	0
XLOC_031644	XLOC_031644	IL20RB-AS1	3:136581049-136729927	Benign	0
XLOC_031645	XLOC_031645	5S_rRNA	3:137236975-137237097	Benign	0
XLOC_031646	XLOC_031646	RP11-575C1.1	3:137254413-137254984	Benign	0
XLOC_031647	XLOC_031647	DZIP1L	3:137780831-137834660	Benign	0
XLOC_031648	XLOC_031648	KRT8P36	3:137780831-137834660	Benign	0.110186
XLOC_031649	XLOC_031649	A4GNT	3:137842559-137851229	Benign	0
XLOC_031650	XLOC_031650	DBR1	3:137879853-137893791	Benign	0.575124
XLOC_031651	XLOC_031651	TXNDC6	3:137906108-138048728	Benign	0
XLOC_031652	XLOC_031652	CEP70	3:138213185-138313380	Benign	2.72418
XLOC_031653	XLOC_031653	RP11-79L9.2	3:138362715-138363536	Benign	0
XLOC_031654	XLOC_031654	PIK3CB	3:138372859-138553780	Benign	0.397342
XLOC_031655	XLOC_031655	ATP5G1P3	3:138608096-138608799	Benign	0
XLOC_031656	XLOC_031656	RP11-548O1.3	3:138654030-138662862	Benign	0.395503
XLOC_031657	XLOC_031657	FOXL2	3:138663065-138665982	Benign	0
XLOC_031658	XLOC_031658	PRR23A	3:138722803-139108574	Benign	0
XLOC_031659	XLOC_031659	PRR23B	3:138722803-139108574	Benign	0
XLOC_031660	XLOC_031660	PRR23C	3:138722803-139108574	Benign	0
XLOC_031661	XLOC_031661	RPL7L1P7	3:138722803-139108574	Benign	0
XLOC_031662	XLOC_031662	COPB2	3:138722803-139108574	Benign	4.68264
XLOC_031663	XLOC_031663	RBP2	3:139108656-139396859	Benign	0
XLOC_031664	XLOC_031664	RBP1	3:139108656-139396859	Benign	0
XLOC_031665	XLOC_031665	NMNAT3,RP11-553K23.2	3:139108656-139396859	Benign	0
XLOC_031666	XLOC_031666	7SK	3:139108656-139396859	Benign	6.47483
XLOC_031667	XLOC_031667	AC046134.1	3:139108656-139396859	Benign	10.287
XLOC_031668	XLOC_031668	RP11-442N1.1	3:139407244-139408184	Benign	0
XLOC_031669	XLOC_031669	RP11-166D18.2	3:139556061-139578736	Benign	0
XLOC_031670	XLOC_031670	RP11-68L1.2	3:139654026-140286919	Benign	0
XLOC_031671	XLOC_031671	RP11-68L1.1	3:139654026-140286919	Benign	0
XLOC_031672	XLOC_031672	AC048346.1	3:139654026-140286919	Benign	0
XLOC_031673	XLOC_031673	RP11-13L2.2	3:139654026-140286919	Benign	0
XLOC_031674	XLOC_031674	RP11-13L2.1	3:140338535-140338679	Benign	0
XLOC_031675	XLOC_031675	RP11-231L11.1	3:140770243-140867453	Benign	0
XLOC_031676	XLOC_031676	RP11-438D8.2	3:140947567-141168634	Benign	0
XLOC_031677	XLOC_031677	RP11-789L4.1	3:140947567-141168634	Benign	0
XLOC_031678	XLOC_031678	RP11-438D8.3	3:141189475-141190744	Benign	0
XLOC_031679	XLOC_031679	YWHAQP6	3:141205888-141334184	Benign	0
XLOC_031680	XLOC_031680	RP11-340E6.2	3:141382040-141439915	Benign	0
XLOC_031681	XLOC_031681	HMGN2P25	3:141583848-141584121	Benign	0
XLOC_031682	XLOC_031682	U6	3:141594965-141645356	Benign	0
XLOC_031683	XLOC_031683	ATP1B3-AS1	3:141594965-141645356	Benign	0
XLOC_031684	XLOC_031684	TFDP2	3:141663276-141868386	Benign	3.43985
XLOC_031685	XLOC_031685	RP11-343B5.1	3:141663276-141868386	Benign	0
XLOC_031686	XLOC_031686	GK5	3:141882413-141944449	Benign	1.29106
XLOC_031687	XLOC_031687	XRN1	3:142025448-142166904	Benign	28.1998
XLOC_031688	XLOC_031688	U6	3:142025448-142166904	Benign	0
XLOC_031689	XLOC_031689	U1	3:142025448-142166904	Benign	1.54705
XLOC_031690	XLOC_031690	ATR	3:142168076-142297668	Benign	1.36743
XLOC_031691	XLOC_031691	RP11-383G6.3	3:142168076-142297668	Benign	0
XLOC_031692	XLOC_031692	5S_rRNA	3:142310518-142310633	Benign	0
XLOC_031693	XLOC_031693	PLS1-AS1	3:142315228-142432506	Benign	0
XLOC_031694	XLOC_031694	AC072028.1	3:142315228-142432506	Benign	0
XLOC_031695	XLOC_031695	PCOLCE2	3:142534763-142608045	Benign	0
XLOC_031696	XLOC_031696	RP11-372E1.1	3:142534763-142608045	Benign	2.39091
XLOC_031697	XLOC_031697	PAQR9	3:142668005-142682178	Benign	0.762995
XLOC_031698	XLOC_031698	SLC9A9	3:142984063-143567373	Benign	0
XLOC_031699	XLOC_031699	RP13-635I23.3	3:142984063-143567373	Benign	0
XLOC_031700	XLOC_031700	GAPDHP47	3:142984063-143567373	Benign	0
XLOC_031701	XLOC_031701	ST13P15	3:142984063-143567373	Benign	1.17228
XLOC_031702	XLOC_031702	RP11-8J23.1	3:143574580-143574985	Benign	0
XLOC_031703	XLOC_031703	5S_rRNA	3:143905746-143905862	Benign	0
XLOC_031704	XLOC_031704	RP11-88H10.1	3:145542043-145542526	Benign	0
XLOC_031705	XLOC_031705	RP11-274H2.3	3:145781828-145881440	Benign	0
XLOC_031706	XLOC_031706	PLOD2	3:145781828-145881440	Benign	14.4683
XLOC_031707	XLOC_031707	PLSCR4	3:145910125-145968966	Benign	0
XLOC_031708	XLOC_031708	RP11-758I14.2	3:146060782-146066267	Benign	0
XLOC_031709	XLOC_031709	PLSCR2,RP11-758I14.3	3:146109149-146213778	Benign	0
XLOC_031710	XLOC_031710	PLSCR1	3:146232966-146262651	Benign	4.62404
XLOC_031711	XLOC_031711	PLSCR5	3:146294341-146324003	Benign	0
XLOC_031712	XLOC_031712	RP11-649A16.1	3:146627471-147088443	Benign	0
XLOC_031713	XLOC_031713	U3	3:146627471-147088443	Benign	0
XLOC_031714	XLOC_031714	U6	3:146627471-147088443	Benign	0
XLOC_031715	XLOC_031715	ZIC4	3:147103832-147228080	Benign	0
XLOC_031716	XLOC_031716	RP11-321C3.1	3:147308782-147309622	Benign	0
XLOC_031717	XLOC_031717	RP11-78O22.1	3:147561909-147564444	Benign	0
XLOC_031718	XLOC_031718	AC092925.1	3:147629192-147629288	Benign	0
XLOC_031719	XLOC_031719	HNRNPA1P20	3:147878697-147997885	Benign	1.64505
XLOC_031720	XLOC_031720	RP11-501O2.4	3:147878697-147997885	Benign	0
XLOC_031721	XLOC_031721	RP11-505J9.1	3:148413780-148413991	Benign	0
XLOC_031722	XLOC_031722	HMGB1P30	3:148508888-148677899	Benign	0
XLOC_031723	XLOC_031723	RP11-680B3.2	3:148508888-148677899	Benign	0
XLOC_031724	XLOC_031724	UBQLN4P1	3:148703654-148705455	Benign	4.21621
XLOC_031725	XLOC_031725	HLTF	3:148747913-148820610	Benign	0
XLOC_031726	XLOC_031726	Y_RNA	3:148747913-148820610	Benign	0
XLOC_031727	XLOC_031727	RP11-464E15.5	3:148747913-148820610	Benign	0
XLOC_031728	XLOC_031728	CP	3:148847370-148939842	Benign	4.96456
XLOC_031729	XLOC_031729	CPHL1P,RP11-206M11.4	3:148947217-149052201	Benign	0
XLOC_031730	XLOC_031730	TM4SF18	3:148947217-149052201	Benign	0
XLOC_031731	XLOC_031731	RP11-2G17.1	3:149074955-149075332	Benign	0
XLOC_031732	XLOC_031732	TM4SF1	3:149086808-149104370	Benign	4.78297
XLOC_031733	XLOC_031733	RP11-278L15.2	3:149086808-149104370	Benign	0
XLOC_031734	XLOC_031734	RP11-167H9.1	3:149150830-149151061	Benign	0
XLOC_031735	XLOC_031735	RP11-278L15.3	3:149179968-149182617	Benign	0
XLOC_031736	XLOC_031736	RP11-278L15.4	3:149182625-149182988	Benign	0
XLOC_031737	XLOC_031737	WWTR1	3:149235021-149454501	Benign	5.65642
XLOC_031738	XLOC_031738	WWTR1-IT1	3:149235021-149454501	Benign	0
XLOC_031739	XLOC_031739	COMMD2	3:149456256-149470286	Benign	0
XLOC_031740	XLOC_031740	ANKUB1,PFN2,U6	3:149478891-149942977	Benign	6.51778
XLOC_031741	XLOC_031741	U6	3:149478891-149942977	Benign	0
XLOC_031742	XLOC_031742	RP11-651P23.6	3:149478891-149942977	Benign	0
XLOC_031743	XLOC_031743	RP11-651P23.4	3:149478891-149942977	Benign	4.16308
XLOC_031744	XLOC_031744	RP11-167H9.3,snoU13	3:149478891-149942977	Benign	0
XLOC_031745	XLOC_031745	RP11-167H9.5	3:149478891-149942977	Benign	0
XLOC_031746	XLOC_031746	RP11-483E7.1	3:149983198-150005160	Benign	0
XLOC_031747	XLOC_031747	SERP1	3:150259784-150348222	Benign	2.44637
XLOC_031748	XLOC_031748	FAM194A	3:150377671-150438623	Benign	0
XLOC_031749	XLOC_031749	RP11-103G8.1	3:150377671-150438623	Benign	0
XLOC_031750	XLOC_031750	SIAH2	3:150458913-150481264	Benign	0
XLOC_031751	XLOC_031751	RP11-166N6.1	3:150570270-150798513	Benign	0
XLOC_031752	XLOC_031752	RP11-373I8.1	3:150570270-150798513	Benign	0
XLOC_031753	XLOC_031753	CLRN1	3:150570270-150798513	Benign	0
XLOC_031754	XLOC_031754	GPR171	3:150803483-151176497	Benign	0
XLOC_031755	XLOC_031755	P2RY14	3:150803483-151176497	Benign	0
XLOC_031756	XLOC_031756	GPR87	3:150803483-151176497	Benign	0
XLOC_031757	XLOC_031757	P2RY13	3:150803483-151176497	Benign	0
XLOC_031758	XLOC_031758	P2RY12	3:150803483-151176497	Benign	0
XLOC_031759	XLOC_031759	IGSF10	3:150803483-151176497	Benign	0.252897
XLOC_031760	XLOC_031760	RP11-312P21.1	3:151193591-151193962	Benign	0
XLOC_031761	XLOC_031761	RP11-454C18.2	3:151451703-151645963	Benign	0
XLOC_031762	XLOC_031762	RP11-64D22.1	3:151451703-151645963	Benign	0
XLOC_031763	XLOC_031763	RP11-246A10.1	3:151835961-151869513	Benign	0
XLOC_031764	XLOC_031764	AC106722.1	3:151961616-152214602	Benign	0
XLOC_031765	XLOC_031765	TMEM14E	3:151961616-152214602	Benign	1.62329
XLOC_031766	XLOC_031766	RP11-362A9.3	3:151961616-152214602	Benign	0
XLOC_031767	XLOC_031767	ATP5LP5	3:152518222-152518521	Benign	0
XLOC_031768	XLOC_031768	RP11-529G21.3	3:152846862-152847429	Benign	0
XLOC_031769	XLOC_031769	AC117394.1	3:152852007-152852310	Benign	0
XLOC_031770	XLOC_031770	RP11-529G21.2	3:152874299-152879564	Benign	0
XLOC_031771	XLOC_031771	RP11-23D24.2,RP11-292E2.3	3:153102722-153697975	Benign	0
XLOC_031772	XLOC_031772	U6	3:153102722-153697975	Benign	0
XLOC_031773	XLOC_031773	AC069509.1	3:153102722-153697975	Benign	0
XLOC_031774	XLOC_031774	U8	3:153725155-153725291	Benign	0
XLOC_031775	XLOC_031775	ARHGEF26-AS1	3:153742189-153975616	Benign	0
XLOC_031776	XLOC_031776	DHX36	3:153990334-154042286	Benign	2.07985
XLOC_031777	XLOC_031777	GPR149	3:154055460-154147504	Benign	0
XLOC_031778	XLOC_031778	DDX50P2	3:154055460-154147504	Benign	0
XLOC_031779	XLOC_031779	RP11-656A15.1	3:154229323-154257098	Benign	0
XLOC_031780	XLOC_031780	CTD-2501O3.2	3:154369444-154370212	Benign	0
XLOC_031781	XLOC_031781	CTD-2501O3.1	3:154394376-154394908	Benign	0
XLOC_031782	XLOC_031782	RP11-439C8.1	3:154544804-154578806	Benign	0
XLOC_031783	XLOC_031783	RP11-439C8.2	3:154687071-154688012	Benign	0
XLOC_031784	XLOC_031784	MME-AS1	3:154741912-154901497	Benign	0
XLOC_031785	XLOC_031785	RP11-451G4.2	3:155008017-155011965	Benign	0
XLOC_031786	XLOC_031786	PABPC1P10	3:155027215-155027596	Benign	2.21191
XLOC_031787	XLOC_031787	PLCH1,RP11-639F1.1	3:155093368-155462856	Benign	1.46343
XLOC_031788	XLOC_031788	RP11-639F1.2	3:155093368-155462856	Benign	0
XLOC_031789	XLOC_031789	RP11-639F1.3	3:155093368-155462856	Benign	0
XLOC_031790	XLOC_031790	AC108729.1	3:155093368-155462856	Benign	0
XLOC_031791	XLOC_031791	AC104472.1	3:155093368-155462856	Benign	0
XLOC_031792	XLOC_031792	C3orf33	3:155480400-155524140	Benign	0
XLOC_031793	XLOC_031793	SLC33A1	3:155544304-155572218	Benign	1.84289
XLOC_031794	XLOC_031794	AC067721.1	3:155726591-155726668	Benign	0
XLOC_031795	XLOC_031795	RP11-111F10.3	3:155755489-156256545	Benign	0
XLOC_031796	XLOC_031796	RP11-294L13.1	3:155755489-156256545	Benign	0
XLOC_031797	XLOC_031797	RP11-118D22.3	3:155755489-156256545	Benign	0
XLOC_031798	XLOC_031798	KCNAB1-AS2	3:155755489-156256545	Benign	0
XLOC_031799	XLOC_031799	KCNAB1-AS1	3:155755489-156256545	Benign	0
XLOC_031800	XLOC_031800	SSR3	3:156257928-156272973	Benign	26.6777
XLOC_031801	XLOC_031801	TIPARP-AS1	3:156389650-156424559	Benign	0
XLOC_031802	XLOC_031802	METTL15P1	3:156431672-156432717	Benign	1.21461
XLOC_031803	XLOC_031803	RP11-392A22.2	3:156465134-156534851	Benign	0
XLOC_031804	XLOC_031804	PA2G4P4	3:156465134-156534851	Benign	1.07803
XLOC_031805	XLOC_031805	RP11-6F2.3	3:156543269-156763918	Benign	0
XLOC_031806	XLOC_031806	RP11-6F2.4	3:156799455-156840793	Benign	0
XLOC_031807	XLOC_031807	CCNL1	3:156864296-156878549	Benign	24.2537
