test_id	gene_id	gene	locus	sample_1	value_1
XLOC_024320	XLOC_024320	AC079834.2	2:222282748-222438922	Benign	0
XLOC_024321	XLOC_024321	AC079834.1	2:222457160-222457581	Benign	0.460781
XLOC_024322	XLOC_024322	AC068489.1	2:222502262-222506533	Benign	0
XLOC_024323	XLOC_024323	AC009302.2	2:222808941-222809331	Benign	1.307
XLOC_024324	XLOC_024324	HSPA9P1	2:222826455-222828484	Benign	1.73122
XLOC_024325	XLOC_024325	AC012591.1	2:223064606-223169936	Benign	5.31591
XLOC_024326	XLOC_024326	CCDC140	2:223064606-223169936	Benign	0
XLOC_024327	XLOC_024327	AC010980.2	2:223182995-223186441	Benign	0
XLOC_024328	XLOC_024328	Y_RNA	2:223269703-223269814	Benign	0
XLOC_024329	XLOC_024329	SGPP2	2:223289235-223425667	Benign	2.67881
XLOC_024330	XLOC_024330	U6	2:223289235-223425667	Benign	3.9231
XLOC_024331	XLOC_024331	MOGAT1	2:223536504-223574649	Benign	0
XLOC_024332	XLOC_024332	AC016712.2	2:223591175-223591553	Benign	2.2235
XLOC_024333	XLOC_024333	ACSL3	2:223725651-223809357	Benign	21.2713
XLOC_024334	XLOC_024334	KCNE4	2:223916531-224063117	Benign	0.307653
XLOC_024335	XLOC_024335	AC013448.1	2:224363490-224369329	Benign	0
XLOC_024336	XLOC_024336	AC013448.2	2:224370193-224375651	Benign	0
XLOC_024337	XLOC_024337	AC012512.1	2:224569337-224570055	Benign	0.703721
XLOC_024338	XLOC_024338	MRPL44	2:224822120-224832431	Benign	1.15447
XLOC_024339	XLOC_024339	AC019109.1	2:225034380-225036254	Benign	0
XLOC_024340	XLOC_024340	AC104802.1	2:225104178-225104273	Benign	0
XLOC_024341	XLOC_024341	AC008072.1	2:225159646-225160470	Benign	0
XLOC_024342	XLOC_024342	AC093806.1	2:225629806-225907162	Benign	0
XLOC_024343	XLOC_024343	AC067961.1	2:226264425-226265304	Benign	0
XLOC_024344	XLOC_024344	KIAA1486	2:226265363-226518734	Benign	0
XLOC_024345	XLOC_024345	AC016717.1	2:226562969-226563256	Benign	0
XLOC_024346	XLOC_024346	AC093784.1	2:227408565-227408624	Benign	0
XLOC_024347	XLOC_024347	RHBDD1	2:227700296-227863931	Benign	11.3215
XLOC_024348	XLOC_024348	AC079235.1	2:227867426-228028829	Benign	0
XLOC_024349	XLOC_024349	COL4A3	2:228029280-228222550	Benign	1.2193
XLOC_024350	XLOC_024350	MFF	2:228029280-228222550	Benign	14.7722
XLOC_024351	XLOC_024351	AGFG1	2:228336867-228421438	Benign	11.0067
XLOC_024352	XLOC_024352	AC073065.3	2:228666555-228669421	Benign	0
XLOC_024353	XLOC_024353	CCL20	2:228678557-228682272	Benign	1.19205
XLOC_024354	XLOC_024354	WDR69	2:228735769-228789060	Benign	0
XLOC_024355	XLOC_024355	SNORA25	2:228735769-228789060	Benign	0
XLOC_024356	XLOC_024356	U6	2:228844665-229046361	Benign	0
XLOC_024357	XLOC_024357	RPL7L1P10	2:229618039-229618502	Benign	0
XLOC_024358	XLOC_024358	AC007677.2	2:229715241-230136001	Benign	0
XLOC_024359	XLOC_024359	RNU7-9P	2:230222344-230579274	Benign	0
XLOC_024360	XLOC_024360	AC007559.1	2:230222344-230579274	Benign	0.4235
XLOC_024361	XLOC_024361	U6	2:230631897-230877825	Benign	0
XLOC_024362	XLOC_024362	FBXO36	2:230631897-230877825	Benign	0.135211
XLOC_024363	XLOC_024363	FBXO36-IT1	2:230631897-230877825	Benign	0
XLOC_024364	XLOC_024364	U6	2:230631897-230877825	Benign	0
XLOC_024365	XLOC_024365	AC093171.1	2:230990025-231268447	Benign	0.818269
XLOC_024366	XLOC_024366	AC009950.2	2:230990025-231268447	Benign	0
XLOC_024367	XLOC_024367	AC009950.1,SP140,SP140L	2:230990025-231268447	Benign	4.04201
XLOC_024368	XLOC_024368	HMGB1P3,SP100	2:231280656-231444721	Benign	6.93633
XLOC_024369	XLOC_024369	AC010149.1	2:231280656-231444721	Benign	2.74194
XLOC_024370	XLOC_024370	U6	2:231451835-231451942	Benign	3.65828
XLOC_024371	XLOC_024371	CAB39	2:231577559-231685790	Benign	11.5902
XLOC_024372	XLOC_024372	U6	2:231577559-231685790	Benign	0
XLOC_024373	XLOC_024373	ITM2C	2:231729353-231743963	Benign	60.8655
XLOC_024374	XLOC_024374	AC012507.3	2:231751214-231761806	Benign	0
XLOC_024375	XLOC_024375	AC012507.4	2:231772032-231825781	Benign	0
XLOC_024376	XLOC_024376	AC092534.1	2:231772032-231825781	Benign	0
XLOC_024377	XLOC_024377	SPATA3	2:231860835-231889770	Benign	0
XLOC_024378	XLOC_024378	C2orf72	2:231902204-231914434	Benign	1.45106
XLOC_024379	XLOC_024379	PSMD1	2:231921577-232037541	Benign	20.4759
XLOC_024380	XLOC_024380	U1	2:231921577-232037541	Benign	0
XLOC_024381	XLOC_024381	ARMC9	2:232063259-232239548	Benign	0.340121
XLOC_024382	XLOC_024382	AC018738.1	2:232063259-232239548	Benign	31.455
XLOC_024383	XLOC_024383	AC018738.2	2:232063259-232239548	Benign	7.27894
XLOC_024384	XLOC_024384	AC017104.6	2:232253686-232259702	Benign	0
XLOC_024385	XLOC_024385	B3GNT7	2:232260253-232265875	Benign	1.74293
XLOC_024386	XLOC_024386	AC017104.2	2:232316905-232317864	Benign	0.619744
XLOC_024387	XLOC_024387	AC104634.3	2:232424613-232425075	Benign	0.0437097
XLOC_024388	XLOC_024388	AC104634.2	2:232450574-232451038	Benign	0
XLOC_024389	XLOC_024389	C2orf57	2:232457574-232458994	Benign	0
XLOC_024390	XLOC_024390	PTMA	2:232571604-232578251	Benign	25.6456
XLOC_024391	XLOC_024391	AC073476.1	2:232597134-232674093	Benign	24.1275
XLOC_024392	XLOC_024392	COPS7B	2:232597134-232674093	Benign	2.13438
XLOC_024393	XLOC_024393	AC068134.10,DIS3L2	2:232825954-233209060	Benign	4.54301
XLOC_024394	XLOC_024394	MIR562	2:232825954-233209060	Benign	0
XLOC_024395	XLOC_024395	ALPP	2:233243243-233247599	Benign	0
XLOC_024396	XLOC_024396	ALPPL2	2:233271552-233275424	Benign	0.0683789
XLOC_024397	XLOC_024397	DIS3L2P1	2:233306743-233312128	Benign	0
XLOC_024398	XLOC_024398	ALPI	2:233320832-233324742	Benign	0.365084
XLOC_024399	XLOC_024399	AC092165.4	2:233388569-233390435	Benign	0
XLOC_024400	XLOC_024400	CHRND	2:233390702-233401377	Benign	0
XLOC_024401	XLOC_024401	CHRNG	2:233404436-233412546	Benign	0.324495
XLOC_024402	XLOC_024402	EIF4E2	2:233412778-233449247	Benign	9.7999
XLOC_024403	XLOC_024403	EFHD1	2:233470766-233547491	Benign	0.940418
XLOC_024404	XLOC_024404	AC073254.1	2:233470766-233547491	Benign	9.04847
XLOC_024405	XLOC_024405	snoU13	2:233470766-233547491	Benign	0
XLOC_024406	XLOC_024406	C2orf82,GIGYF2	2:233562008-233880595	Benign	9.69894
XLOC_024407	XLOC_024407	U6	2:233562008-233880595	Benign	0
XLOC_024408	XLOC_024408	Y_RNA	2:233562008-233880595	Benign	0
XLOC_024409	XLOC_024409	AC106876.2	2:233562008-233880595	Benign	0
XLOC_024410	XLOC_024410	NEU2	2:233897381-233899767	Benign	0
XLOC_024411	XLOC_024411	INPP5D	2:233924676-234116549	Benign	8.72813
XLOC_024412	XLOC_024412	ATG16L1	2:234118696-234204320	Benign	2.10919
XLOC_024413	XLOC_024413	SCARNA5	2:234118696-234204320	Benign	206.623
XLOC_024414	XLOC_024414	SCARNA6	2:234118696-234204320	Benign	24.4401
XLOC_024415	XLOC_024415	SAG	2:234216308-234255701	Benign	0
XLOC_024416	XLOC_024416	AC019221.4,DGKD	2:234263152-234380750	Benign	10.6462
XLOC_024417	XLOC_024417	UGT1A12P	2:234494084-234494937	Benign	0.124854
XLOC_024418	XLOC_024418	UGT1A11P	2:234512198-234513047	Benign	0.257692
XLOC_024419	XLOC_024419	UGT1A1,UGT1A10,UGT1A3,UGT1A4,UGT1A5,UGT1A6,UGT1A7,UGT1A8,UGT1A9	2:234526290-234681956	Benign	9.79349
XLOC_024420	XLOC_024420	UGT1A13P	2:234526290-234681956	Benign	1.47304
XLOC_024421	XLOC_024421	AC114812.9	2:234526290-234681956	Benign	0
XLOC_024422	XLOC_024422	UGT1A2P	2:234526290-234681956	Benign	0.625021
XLOC_024423	XLOC_024423	AC114812.10	2:234526290-234681956	Benign	0.62801
XLOC_024424	XLOC_024424	HEATR7B1	2:234684369-234763212	Benign	0.0591008
XLOC_024425	XLOC_024425	TRPM8	2:234826042-234928166	Benign	0
XLOC_024426	XLOC_024426	SPP2	2:234959322-234985778	Benign	0
XLOC_024427	XLOC_024427	AC006037.2	2:235017359-235018125	Benign	0
XLOC_024428	XLOC_024428	AC097713.5	2:235238126-235238482	Benign	0.811294
XLOC_024429	XLOC_024429	AC097713.3	2:235346971-235370771	Benign	0
XLOC_024430	XLOC_024430	SH3BP4	2:235860616-235964358	Benign	2.22784
XLOC_024431	XLOC_024431	AC114814.3	2:236086539-236087549	Benign	0
XLOC_024432	XLOC_024432	AC092576.1	2:236235001-236235095	Benign	0
XLOC_024433	XLOC_024433	AGAP1	2:236402732-237035198	Benign	3.71791
XLOC_024434	XLOC_024434	AGAP1-IT1	2:236402732-237035198	Benign	0
XLOC_024435	XLOC_024435	AC012305.1	2:236402732-237035198	Benign	0
XLOC_024436	XLOC_024436	U7	2:236402732-237035198	Benign	0
XLOC_024437	XLOC_024437	AC079135.1	2:237073878-237203570	Benign	0
XLOC_024438	XLOC_024438	AC019068.2	2:237232793-237416185	Benign	0
XLOC_024439	XLOC_024439	CXCR7	2:237476429-237491001	Benign	1.24818
XLOC_024440	XLOC_024440	AC011286.1	2:237642024-237663006	Benign	0
XLOC_024441	XLOC_024441	COPS8	2:237968076-238009109	Benign	1.30511
XLOC_024442	XLOC_024442	AC112715.2	2:238165733-238166319	Benign	0
XLOC_024443	XLOC_024443	MLPH	2:238394070-238463961	Benign	9.39915
XLOC_024444	XLOC_024444	U6	2:238471807-238471913	Benign	65.4536
XLOC_024445	XLOC_024445	PRLH	2:238475216-238475818	Benign	0
XLOC_024446	XLOC_024446	AC104667.3	2:238482964-238510257	Benign	0
XLOC_024447	XLOC_024447	AC096574.5	2:238521619-238535168	Benign	0
XLOC_024448	XLOC_024448	LRRFIP1,RBM44	2:238536218-238751451	Benign	9.84928
XLOC_024449	XLOC_024449	RAMP1	2:238767535-238820756	Benign	0.513037
XLOC_024450	XLOC_024450	RP11-526L8.1,SCLY,UBE2F	2:238875468-239008054	Benign	7.26522
XLOC_024451	XLOC_024451	ESPNL	2:239008797-239041928	Benign	0.0839792
XLOC_024452	XLOC_024452	KLHL30	2:239047362-239061588	Benign	0
XLOC_024453	XLOC_024453	AC016757.1,FAM132B	2:239067622-239077541	Benign	0.136206
XLOC_024454	XLOC_024454	AC096574.4	2:239140324-239198743	Benign	0.419114
XLOC_024455	XLOC_024455	TRAF3IP1	2:239229081-239309541	Benign	0.702456
XLOC_024456	XLOC_024456	U6	2:239321282-239321386	Benign	0
XLOC_024457	XLOC_024457	ASB1	2:239335382-239360891	Benign	0.160665
XLOC_024458	XLOC_024458	AC113618.1	2:239628964-239649421	Benign	0
XLOC_024459	XLOC_024459	TWIST2	2:239756672-239795893	Benign	0
XLOC_024460	XLOC_024460	AC062017.1	2:239969863-240324058	Benign	0
XLOC_024461	XLOC_024461	AC079612.1	2:240499994-240507788	Benign	0.0790459
XLOC_024462	XLOC_024462	AC079612.2	2:240547391-240552533	Benign	0
XLOC_024463	XLOC_024463	AC093802.1	2:240684553-240724577	Benign	0
XLOC_024464	XLOC_024464	OR9S24P	2:241018849-241019779	Benign	0
XLOC_024465	XLOC_024465	OR5S1P	2:241048518-241049469	Benign	0
XLOC_024466	XLOC_024466	GPC1	2:241375087-241407493	Benign	0.690317
XLOC_024467	XLOC_024467	MIR149	2:241375087-241407493	Benign	0
XLOC_024468	XLOC_024468	DUSP28	2:241418838-241518149	Benign	1.00833
XLOC_024469	XLOC_024469	RNPEPL1	2:241418838-241518149	Benign	2.55106
XLOC_024470	XLOC_024470	CAPN10,GPR35	2:241526132-241570676	Benign	5.94909
XLOC_024471	XLOC_024471	AC011298.2	2:241625750-241628539	Benign	0
XLOC_024472	XLOC_024472	AQP12A	2:241631261-241637900	Benign	0.638236
XLOC_024473	XLOC_024473	AGXT	2:241807895-241819919	Benign	0
XLOC_024474	XLOC_024474	AC104809.3	2:241858201-241932728	Benign	0
XLOC_024475	XLOC_024475	AC104809.3	2:241858201-241932728	Benign	0
XLOC_024476	XLOC_024476	SNED1	2:241938254-242041747	Benign	0.987422
XLOC_024477	XLOC_024477	AC005237.2	2:242045513-242123067	Benign	0
XLOC_024478	XLOC_024478	PPP1R7	2:242045513-242123067	Benign	3.87412
XLOC_024479	XLOC_024479	ANO7	2:242127923-242164792	Benign	4.51367
XLOC_024480	XLOC_024480	SEPT2	2:242166678-242293442	Benign	29.6071
XLOC_024481	XLOC_024481	FARP2	2:242295657-242449145	Benign	16.6073
XLOC_024482	XLOC_024482	AC110299.5	2:242295657-242449145	Benign	0.555905
XLOC_024483	XLOC_024483	BOK	2:242483817-242513546	Benign	0.209949
XLOC_024484	XLOC_024484	5S_rRNA	2:242523819-242613269	Benign	273.669
XLOC_024485	XLOC_024485	ATG4B	2:242523819-242613269	Benign	2.46233
XLOC_024486	XLOC_024486	AC133528.2	2:242629828-242633704	Benign	0
XLOC_024487	XLOC_024487	ING5	2:242641449-242668893	Benign	3.65657
XLOC_024488	XLOC_024488	D2HGDH	2:242673993-242708231	Benign	5.6458
XLOC_024489	XLOC_024489	GAL3ST2	2:242716239-242743623	Benign	1.36577
XLOC_024490	XLOC_024490	NEU4	2:242749406-242758739	Benign	0
XLOC_024491	XLOC_024491	AC114730.2	2:242786531-242787188	Benign	0
XLOC_024492	XLOC_024492	C2orf85	2:242811751-242815975	Benign	0
XLOC_024493	XLOC_024493	AC131097.3	2:242823513-243026289	Benign	0
XLOC_024494	XLOC_024494	AC093642.3,AC131097.3	2:242823513-243026289	Benign	0.80705
XLOC_024495	XLOC_024495	AC093642.5,AC134873.1	2:243030783-243102304	Benign	0.367923
XLOC_024496	XLOC_024496	FAM110C	2:38813-46870	Benign	0.757985
XLOC_024497	XLOC_024497	SH3YL1	2:217729-278283	Benign	5.41735
XLOC_024498	XLOC_024498	FAM150B	2:279564-301515	Benign	1.15583
XLOC_024499	XLOC_024499	AC079779.5	2:305840-309379	Benign	0
XLOC_024500	XLOC_024500	AC093326.1	2:490943-492655	Benign	0
XLOC_024501	XLOC_024501	TMEM18	2:667334-697371	Benign	2.4084
XLOC_024502	XLOC_024502	AC092159.3	2:667334-697371	Benign	0
XLOC_024503	XLOC_024503	AC116609.1	2:724965-731224	Benign	0
XLOC_024504	XLOC_024504	AC113607.1	2:779836-864112	Benign	0
XLOC_024505	XLOC_024505	AC113607.2	2:895901-901137	Benign	0.121558
XLOC_024506	XLOC_024506	AC113607.3	2:906611-916810	Benign	0
XLOC_024507	XLOC_024507	AC116614.1	2:945319-945960	Benign	0.612176
XLOC_024508	XLOC_024508	AC114808.3	2:946553-1371385	Benign	0
XLOC_024509	XLOC_024509	AC114808.2	2:946553-1371385	Benign	0
XLOC_024510	XLOC_024510	AC108462.1	2:946553-1371385	Benign	0
XLOC_024511	XLOC_024511	AC144450.1	2:1550436-1623885	Benign	0
XLOC_024512	XLOC_024512	AC141930.2	2:1550436-1623885	Benign	0
XLOC_024513	XLOC_024513	AC144450.2	2:1624281-1629191	Benign	0
XLOC_024514	XLOC_024514	PXDN	2:1635658-1748624	Benign	4.6819
XLOC_024515	XLOC_024515	MYT1L	2:1792884-2335032	Benign	0
XLOC_024516	XLOC_024516	AC018685.1	2:2645760-2660402	Benign	0
XLOC_024517	XLOC_024517	AC018685.2	2:2733679-2734729	Benign	0
XLOC_024518	XLOC_024518	AC011995.1	2:2838035-2842163	Benign	0
XLOC_024519	XLOC_024519	AC011995.3	2:2874329-2875003	Benign	0
XLOC_024520	XLOC_024520	AC019118.2	2:2898819-3129798	Benign	0.0725502
XLOC_024521	XLOC_024521	snoU13	2:2898819-3129798	Benign	0
XLOC_024522	XLOC_024522	AC019118.3	2:3135352-3149551	Benign	0
XLOC_024523	XLOC_024523	TSSC1	2:3192695-3381653	Benign	1.93924
XLOC_024524	XLOC_024524	TSSC1-IT1	2:3192695-3381653	Benign	0
XLOC_024525	XLOC_024525	AC114810.5	2:3383445-3488865	Benign	0
XLOC_024526	XLOC_024526	ADI1	2:3501692-3526968	Benign	14.6192
XLOC_024527	XLOC_024527	AC108488.4,RNASEH1,RP13-512J5.1	2:3579402-3609324	Benign	1.24154
XLOC_024528	XLOC_024528	AC108488.1	2:3616112-3628509	Benign	0.0309887
XLOC_024529	XLOC_024529	AC010907.2	2:3642425-3692048	Benign	0
XLOC_024530	XLOC_024530	TMSB4XP2	2:3642425-3692048	Benign	25.2865
XLOC_024531	XLOC_024531	GAPDHP48	2:3705784-3836122	Benign	0
XLOC_024532	XLOC_024532	AC010907.5	2:3705784-3836122	Benign	0
XLOC_024533	XLOC_024533	AC107070.1	2:4005244-4021660	Benign	0
XLOC_024534	XLOC_024534	AC012445.1	2:4184233-4188321	Benign	0
XLOC_024535	XLOC_024535	AC019102.1	2:4561793-4562646	Benign	0
XLOC_024536	XLOC_024536	AC022311.1	2:4675811-4703805	Benign	0
XLOC_024537	XLOC_024537	SNORA31	2:4874590-4874674	Benign	0
XLOC_024538	XLOC_024538	AC073143.1	2:5453872-5454267	Benign	0
XLOC_024539	XLOC_024539	AC107057.1	2:5689911-5696163	Benign	0
XLOC_024540	XLOC_024540	AC107057.2	2:5742636-5831620	Benign	0
XLOC_024541	XLOC_024541	AC108025.2	2:5742636-5831620	Benign	0
XLOC_024542	XLOC_024542	AC010729.3	2:5950772-5952728	Benign	0
XLOC_024543	XLOC_024543	AC017053.1	2:6453085-6465778	Benign	0
XLOC_024544	XLOC_024544	AC105253.1	2:6506141-6515554	Benign	0
XLOC_024545	XLOC_024545	AC021021.1	2:6636008-6643938	Benign	0
XLOC_024546	XLOC_024546	AC097517.1	2:6766240-6774838	Benign	0
XLOC_024547	XLOC_024547	AC097517.2	2:6779254-6790651	Benign	0
XLOC_024548	XLOC_024548	AC079923.1	2:6868308-6910442	Benign	0
XLOC_024549	XLOC_024549	AC017076.5	2:6968644-6980595	Benign	0.796334
XLOC_024550	XLOC_024550	CMPK2	2:6980700-7038370	Benign	1.91092
XLOC_024551	XLOC_024551	AC017076.4	2:7052407-7218011	Benign	0
XLOC_024552	XLOC_024552	AC019048.1	2:7052407-7218011	Benign	0
XLOC_024553	XLOC_024553	7SK	2:7281357-7281675	Benign	0.513111
XLOC_024554	XLOC_024554	AC010904.1	2:7464878-7465193	Benign	0
XLOC_024555	XLOC_024555	AC092580.3	2:7811734-7812377	Benign	0
XLOC_024556	XLOC_024556	AC092580.2	2:7875775-7875914	Benign	0
XLOC_024557	XLOC_024557	AC092580.1	2:7876568-7877226	Benign	0
XLOC_024558	XLOC_024558	AC007463.2	2:8026900-8039786	Benign	0
XLOC_024559	XLOC_024559	AC007464.1	2:8062555-8523751	Benign	0
XLOC_024560	XLOC_024560	NCRNA00299	2:8062555-8523751	Benign	0.93435
XLOC_024561	XLOC_024561	AC011747.3	2:8683721-8723922	Benign	0.302861
XLOC_024562	XLOC_024562	AC011747.4	2:8683721-8723922	Benign	0.184537
XLOC_024563	XLOC_024563	AC011747.6	2:8741021-8763072	Benign	0
XLOC_024564	XLOC_024564	AC011747.7	2:8806765-8824583	Benign	0.774341
XLOC_024565	XLOC_024565	KIDINS220	2:8865407-8977760	Benign	6.69618
XLOC_024566	XLOC_024566	MBOAT2	2:8992819-9143942	Benign	11.1534
XLOC_024567	XLOC_024567	HMGB1P25	2:9158421-9159028	Benign	0
XLOC_024568	XLOC_024568	RP11-734K21.1	2:9221523-9221856	Benign	0
XLOC_024569	XLOC_024569	RP11-385J23.1	2:9346893-9563676	Benign	3.12525
XLOC_024570	XLOC_024570	ITGB1BP1	2:9346893-9563676	Benign	4.22639
XLOC_024571	XLOC_024571	ADAM17	2:9613786-9695921	Benign	1.58493
XLOC_024572	XLOC_024572	snoU13	2:9613786-9695921	Benign	0
XLOC_024573	XLOC_024573	YWHAQ	2:9724100-9771150	Benign	21.4131
XLOC_024574	XLOC_024574	U4	2:9880771-9880912	Benign	0
XLOC_024575	XLOC_024575	RP11-521D12.5	2:9897624-9910470	Benign	0
XLOC_024576	XLOC_024576	AC010969.1	2:10143285-10146158	Benign	0
XLOC_024577	XLOC_024577	CYS1	2:10196906-10221071	Benign	0.102689
XLOC_024578	XLOC_024578	SNORA26	2:10230331-10230446	Benign	0
XLOC_024579	XLOC_024579	SNORA2	2:10281508-10351851	Benign	0
XLOC_024580	XLOC_024580	SNORA51	2:10436172-10436306	Benign	0
XLOC_024581	XLOC_024581	ODC1	2:10580093-10588630	Benign	3.21961
XLOC_024582	XLOC_024582	SNORA80B	2:10580093-10588630	Benign	122.176
XLOC_024583	XLOC_024583	NOL10	2:10710891-10830101	Benign	1.59602
XLOC_024584	XLOC_024584	PDIA6	2:10861774-10978103	Benign	12.6795
XLOC_024585	XLOC_024585	U7	2:10861774-10978103	Benign	0
XLOC_024586	XLOC_024586	AC062028.1	2:11239976-11272896	Benign	0.521621
XLOC_024587	XLOC_024587	ROCK2	2:11319886-11488456	Benign	13.4502
XLOC_024588	XLOC_024588	AC099344.2	2:11497640-11505762	Benign	0
XLOC_024589	XLOC_024589	AC099344.3	2:11528148-11530493	Benign	0
XLOC_024590	XLOC_024590	E2F6	2:11584500-11606284	Benign	1.62348
XLOC_024591	XLOC_024591	5S_rRNA	2:11674241-11782914	Benign	18.1419
XLOC_024592	XLOC_024592	NTSR2	2:11798303-11810290	Benign	0
XLOC_024593	XLOC_024593	AC110754.3	2:11798303-11810290	Benign	0
XLOC_024594	XLOC_024594	AC012456.3	2:11817720-11967535	Benign	0
XLOC_024595	XLOC_024595	AC012456.4	2:11817720-11967535	Benign	0
XLOC_024596	XLOC_024596	SNORD18	2:11988747-12718474	Benign	0
XLOC_024597	XLOC_024597	U6	2:11988747-12718474	Benign	0
XLOC_024598	XLOC_024598	AC064875.2	2:13106909-13147138	Benign	0
XLOC_024599	XLOC_024599	NCRNA00276	2:13850655-14541087	Benign	0
XLOC_024600	XLOC_024600	U6	2:13850655-14541087	Benign	0
XLOC_024601	XLOC_024601	AC068286.1	2:15026770-15047788	Benign	0
XLOC_024602	XLOC_024602	NBAS	2:15307031-15701454	Benign	5.31977
XLOC_024603	XLOC_024603	RP11-32P22.1	2:15307031-15701454	Benign	0
XLOC_024604	XLOC_024604	AC008278.3	2:15808807-15820608	Benign	0
XLOC_024605	XLOC_024605	AC113608.1	2:15941870-15951001	Benign	0
XLOC_024606	XLOC_024606	MYCNOS	2:16060520-16087129	Benign	0
XLOC_024607	XLOC_024607	AC010145.1	2:16090811-16091112	Benign	0.177741
XLOC_024608	XLOC_024608	AC010145.4	2:16137170-16245963	Benign	0
XLOC_024609	XLOC_024609	AC142119.1	2:16137170-16245963	Benign	0
XLOC_024610	XLOC_024610	AC010745.3	2:16405314-16410408	Benign	0
XLOC_024611	XLOC_024611	AC010745.4	2:16497591-16500834	Benign	0
XLOC_024612	XLOC_024612	FAM49A	2:16730726-16847599	Benign	0.934803
XLOC_024613	XLOC_024613	AC008069.3	2:16973246-16978722	Benign	0
XLOC_024614	XLOC_024614	AC008069.1	2:17023298-17023381	Benign	0
XLOC_024615	XLOC_024615	AC008069.2	2:17035086-17036551	Benign	0
XLOC_024616	XLOC_024616	7SK	2:17304107-17304407	Benign	0
XLOC_024617	XLOC_024617	RAD51AP2	2:17691850-17699706	Benign	0
XLOC_024618	XLOC_024618	SMC6	2:17845078-17981509	Benign	1.67375
XLOC_024619	XLOC_024619	SNORA40	2:18059113-18542882	Benign	4.50786
XLOC_024620	XLOC_024620	NT5C1B,NT5C1B-RDH14,RDH14	2:18735988-18770838	Benign	1.36769
XLOC_024621	XLOC_024621	U6	2:18735988-18770838	Benign	0
XLOC_024622	XLOC_024622	AC092594.1	2:19167728-19546509	Benign	0.226536
XLOC_024623	XLOC_024623	OSR1	2:19551245-19558414	Benign	0.630524
XLOC_024624	XLOC_024624	AC010096.1	2:19657980-19668722	Benign	0
XLOC_024625	XLOC_024625	TTC32	2:20096403-20101747	Benign	0
XLOC_024626	XLOC_024626	WDR35	2:20110020-20189892	Benign	0.101869
XLOC_024627	XLOC_024627	MATN3	2:20189977-20212455	Benign	0.244172
XLOC_024628	XLOC_024628	LAPTM4A	2:20232410-20251789	Benign	38.4784
XLOC_024629	XLOC_024629	AC098828.2	2:20263616-20306590	Benign	0.0358559
XLOC_024630	XLOC_024630	AC098828.3	2:20355378-20355818	Benign	0
XLOC_024631	XLOC_024631	SDC1	2:20400557-20425194	Benign	3.80898
XLOC_024632	XLOC_024632	AC007041.2	2:20439652-20440807	Benign	0
XLOC_024633	XLOC_024633	U7	2:20446086-20446148	Benign	0
XLOC_024634	XLOC_024634	PUM2	2:20448451-20551995	Benign	7.44657
XLOC_024635	XLOC_024635	AC007041.1	2:20553402-20553477	Benign	0
XLOC_024636	XLOC_024636	5S_rRNA	2:20601387-20601485	Benign	33.2639
XLOC_024637	XLOC_024637	AC012065.4	2:20699330-20701071	Benign	0
XLOC_024638	XLOC_024638	HS1BP3	2:20760207-20850849	Benign	0.949853
XLOC_024639	XLOC_024639	HS1BP3-IT1	2:20760207-20850849	Benign	0
XLOC_024640	XLOC_024640	AC012065.5	2:20760207-20850849	Benign	0
XLOC_024641	XLOC_024641	C2orf43	2:20883802-21022874	Benign	3.02575
XLOC_024642	XLOC_024642	APOB	2:21224300-21266945	Benign	0.0225793
XLOC_024643	XLOC_024643	AC009411.2	2:21444046-22753977	Benign	0
XLOC_024644	XLOC_024644	AC009411.1	2:21444046-22753977	Benign	0
XLOC_024645	XLOC_024645	AC018742.1	2:21444046-22753977	Benign	0
XLOC_024646	XLOC_024646	AC068490.2	2:21444046-22753977	Benign	0
XLOC_024647	XLOC_024647	AC068490.1	2:21444046-22753977	Benign	0
XLOC_024648	XLOC_024648	5S_rRNA	2:21444046-22753977	Benign	0
XLOC_024649	XLOC_024649	AC016768.1	2:23240996-23421927	Benign	0
XLOC_024650	XLOC_024650	AC012506.1	2:23553534-23554915	Benign	0
XLOC_024651	XLOC_024651	AC012506.3	2:23580386-23583247	Benign	0
